latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
42.64241,22.95799,325.5,0.44,0.38,2018-10-01,1130,N,VIIRS,n,1.0NRT,293.1,1.9,D
42.86904,22.96317,345,0.44,0.38,2018-10-01,1130,N,VIIRS,n,1.0NRT,297.1,14.8,D
42.71485,24.17236,296.1,0.65,0.73,2018-10-02,0130,N,VIIRS,n,1.0NRT,279.8,0.9,N
42.71452,24.17006,332.3,0.38,0.36,2018-10-02,1112,N,VIIRS,n,1.0NRT,290.4,4.8,D
43.76098,23.68114,335.5,0.38,0.36,2018-10-02,1112,N,VIIRS,n,1.0NRT,292.9,4.7,D
43.77477,23.54846,341.4,0.38,0.36,2018-10-02,1112,N,VIIRS,n,1.0NRT,291.5,4.5,D
43.81441,23.22745,299.2,0.33,0.55,2018-10-03,0112,N,VIIRS,n,1.0NRT,280.1,0.5,N
43.79354,28.10091,346.9,0.38,0.36,2018-10-03,1054,N,VIIRS,n,1.0NRT,297.8,4.5,D
41.43753,23.25479,325.9,0.55,0.42,2018-10-03,1054,N,VIIRS,n,1.0NRT,296.8,2.7,D
41.43737,23.25349,327.9,0.55,0.42,2018-10-03,1054,N,VIIRS,n,1.0NRT,296.3,1.4,D
43.51688,28.11376,334.8,0.39,0.36,2018-10-03,1054,N,VIIRS,n,1.0NRT,294.7,2.5,D
43.56782,28.24845,330.2,0.38,0.36,2018-10-03,1054,N,VIIRS,n,1.0NRT,296.1,2.8,D
43.57332,27.99969,332.1,0.39,0.36,2018-10-03,1054,N,VIIRS,n,1.0NRT,295.4,3.9,D
43.60846,28.15742,325.8,0.38,0.36,2018-10-03,1054,N,VIIRS,n,1.0NRT,295.2,2.2,D
43.61174,28.15645,344,0.38,0.36,2018-10-03,1054,N,VIIRS,n,1.0NRT,296.7,8,D
43.67651,28.33002,333.3,0.38,0.36,2018-10-03,1054,N,VIIRS,n,1.0NRT,298.7,5.9,D
43.67879,28.32622,327.4,0.38,0.36,2018-10-03,1054,N,VIIRS,n,1.0NRT,295.3,1.9,D
43.66063,28.14378,325,0.38,0.36,2018-10-03,1054,N,VIIRS,l,1.0NRT,295.3,1.2,D
43.62399,27.91199,334.6,0.39,0.36,2018-10-03,1054,N,VIIRS,n,1.0NRT,295.5,3,D
43.67997,27.93985,329.3,0.39,0.36,2018-10-03,1054,N,VIIRS,n,1.0NRT,293.7,1.5,D
43.88673,27.91178,345.1,0.39,0.36,2018-10-03,1054,N,VIIRS,n,1.0NRT,294.8,13.4,D
43.3485,24.34627,326.5,0.46,0.39,2018-10-03,1054,N,VIIRS,n,1.0NRT,284.6,3.6,D
43.33964,24.14438,339.1,0.47,0.4,2018-10-03,1054,N,VIIRS,n,1.0NRT,287.9,3.9,D
43.30858,23.98538,332.6,0.47,0.4,2018-10-03,1054,N,VIIRS,n,1.0NRT,285.6,4.2,D
43.34429,24.14874,326.1,0.47,0.4,2018-10-03,1054,N,VIIRS,n,1.0NRT,286.1,3.9,D
43.31213,23.98394,332.3,0.47,0.4,2018-10-03,1054,N,VIIRS,n,1.0NRT,285.6,4.2,D
43.46328,24.36809,333.7,0.46,0.39,2018-10-03,1054,N,VIIRS,n,1.0NRT,288.9,6.5,D
43.43607,24.14975,340.4,0.47,0.39,2018-10-03,1054,N,VIIRS,n,1.0NRT,290.1,4.7,D
43.8134,26.13468,325.7,0.41,0.37,2018-10-03,1054,N,VIIRS,n,1.0NRT,288.8,1,D
43.49104,24.23793,336.6,0.46,0.39,2018-10-03,1054,N,VIIRS,n,1.0NRT,289,5.7,D
43.48996,24.2323,334.1,0.46,0.39,2018-10-03,1054,N,VIIRS,n,1.0NRT,290.1,4.3,D
43.37317,23.43465,335.1,0.5,0.41,2018-10-03,1054,N,VIIRS,n,1.0NRT,293.5,3.9,D
43.60862,24.39546,335.2,0.45,0.39,2018-10-03,1054,N,VIIRS,n,1.0NRT,299.6,5.6,D
43.61098,24.27016,331.7,0.46,0.39,2018-10-03,1054,N,VIIRS,n,1.0NRT,297.8,4.4,D
43.59844,24.00707,339.7,0.47,0.4,2018-10-03,1054,N,VIIRS,n,1.0NRT,299.6,3.5,D
43.602,24.00577,337.8,0.47,0.4,2018-10-03,1054,N,VIIRS,n,1.0NRT,299.7,3.5,D
43.59511,23.47634,326.7,0.49,0.4,2018-10-03,1054,N,VIIRS,n,1.0NRT,291.8,3.3,D
43.60115,23.46767,336.8,0.49,0.4,2018-10-03,1054,N,VIIRS,n,1.0NRT,290.1,5.5,D
43.59995,23.46172,333.7,0.49,0.4,2018-10-03,1054,N,VIIRS,n,1.0NRT,291.4,16.3,D
43.60358,23.46035,356,0.49,0.4,2018-10-03,1054,N,VIIRS,n,1.0NRT,294.8,16.3,D
43.60238,23.4544,349,0.49,0.4,2018-10-03,1054,N,VIIRS,n,1.0NRT,296.4,16.3,D
43.60117,23.44846,326.8,0.49,0.4,2018-10-03,1054,N,VIIRS,n,1.0NRT,292.9,2.9,D
43.59636,23.42465,336.8,0.49,0.4,2018-10-03,1054,N,VIIRS,n,1.0NRT,292.3,9.2,D
43.606,23.45303,334.6,0.49,0.4,2018-10-03,1054,N,VIIRS,n,1.0NRT,289,3.8,D
43.73809,24.09934,326,0.46,0.39,2018-10-03,1054,N,VIIRS,n,1.0NRT,294.5,2.6,D
43.74674,24.06589,333.1,0.46,0.39,2018-10-03,1054,N,VIIRS,n,1.0NRT,294.1,3.1,D
43.65389,23.55597,352.1,0.49,0.4,2018-10-03,1054,N,VIIRS,n,1.0NRT,295.3,13.6,D
43.688,23.21329,330,0.5,0.41,2018-10-03,1054,N,VIIRS,n,1.0NRT,292.5,2.4,D
43.76155,23.46215,327.9,0.49,0.4,2018-10-03,1054,N,VIIRS,n,1.0NRT,292.4,2.5,D
43.71479,23.20957,343.4,0.5,0.41,2018-10-03,1054,N,VIIRS,n,1.0NRT,296.1,9,D
43.71844,23.20819,355.2,0.5,0.41,2018-10-03,1054,N,VIIRS,n,1.0NRT,296.8,9,D
43.66848,22.92289,327.4,0.51,0.41,2018-10-03,1054,N,VIIRS,n,1.0NRT,288.7,2.2,D
44.06541,22.59997,327.6,0.52,0.41,2018-10-03,1054,N,VIIRS,n,1.0NRT,292.8,3.8,D
44.06718,22.59766,328.8,0.52,0.41,2018-10-03,1054,N,VIIRS,n,1.0NRT,292.4,4.3,D
44.11472,22.7679,330.6,0.51,0.41,2018-10-03,1054,N,VIIRS,n,1.0NRT,294,2.5,D
42.71667,24.16603,296.9,0.61,0.71,2018-10-03,2312,N,VIIRS,n,1.0NRT,280.1,1.2,N
42.71661,24.17415,300.3,0.61,0.71,2018-10-03,2312,N,VIIRS,n,1.0NRT,280,1.2,N
42.71382,24.17373,305.2,0.61,0.71,2018-10-03,2312,N,VIIRS,n,1.0NRT,280.3,1.7,N
43.76894,23.28807,299,0.4,0.44,2018-10-04,0054,N,VIIRS,n,1.0NRT,279.3,0.4,N
43.79041,22.90261,311.3,0.39,0.44,2018-10-04,0054,N,VIIRS,n,1.0NRT,283,1.1,N
43.59123,23.44212,295.8,0.41,0.45,2018-10-04,0054,N,VIIRS,n,1.0NRT,278.4,0.4,N
43.5895,23.19028,298.2,0.4,0.44,2018-10-04,0054,N,VIIRS,n,1.0NRT,278.8,0.9,N
43.5884,23.19515,296.1,0.4,0.44,2018-10-04,0054,N,VIIRS,n,1.0NRT,279.4,0.6,N
43.28149,23.46729,300.9,0.42,0.45,2018-10-04,0054,N,VIIRS,n,1.0NRT,280.7,0.8,N
42.71657,24.16984,311.7,0.47,0.48,2018-10-04,0054,N,VIIRS,n,1.0NRT,282.1,2.9,N
42.71527,24.17537,316.6,0.47,0.48,2018-10-04,0054,N,VIIRS,n,1.0NRT,281.7,2.9,N
42.37764,26.32329,325.4,0.41,0.45,2018-10-04,1036,N,VIIRS,n,1.0NRT,297.8,2.8,D
42.44872,26.42707,352.1,0.41,0.45,2018-10-04,1036,N,VIIRS,n,1.0NRT,303.6,5.4,D
42.44765,26.42226,343.2,0.41,0.45,2018-10-04,1036,N,VIIRS,n,1.0NRT,301.9,5.4,D
42.45271,26.42549,344.4,0.41,0.45,2018-10-04,1036,N,VIIRS,n,1.0NRT,299.9,6.2,D
42.71393,24.17474,330.1,0.51,0.49,2018-10-04,1036,N,VIIRS,n,1.0NRT,298.1,4.6,D
43.61555,28.15128,335.9,0.49,0.4,2018-10-04,1036,N,VIIRS,n,1.0NRT,298.6,3.9,D
43.576,27.68461,330.5,0.51,0.41,2018-10-04,1036,N,VIIRS,n,1.0NRT,295.9,6.1,D
43.57315,27.63209,332.9,0.52,0.41,2018-10-04,1036,N,VIIRS,n,1.0NRT,299.3,3.9,D
43.57009,27.57847,335.2,0.52,0.41,2018-10-04,1036,N,VIIRS,n,1.0NRT,296.1,4.9,D
43.63491,27.87511,343.5,0.5,0.41,2018-10-04,1036,N,VIIRS,n,1.0NRT,299.1,9.5,D
43.57512,27.58337,341.4,0.52,0.41,2018-10-04,1036,N,VIIRS,n,1.0NRT,293.8,7.4,D
43.57382,27.57708,337.1,0.52,0.41,2018-10-04,1036,N,VIIRS,n,1.0NRT,298.4,4.9,D
43.57882,27.5819,337.1,0.52,0.41,2018-10-04,1036,N,VIIRS,n,1.0NRT,298.3,7.3,D
43.57754,27.57566,340.4,0.52,0.41,2018-10-04,1036,N,VIIRS,n,1.0NRT,298,5.8,D
42.71624,23.6452,339.4,0.54,0.51,2018-10-04,1036,N,VIIRS,n,1.0NRT,297.2,8.2,D
43.6782,27.44754,334.6,0.52,0.42,2018-10-04,1036,N,VIIRS,n,1.0NRT,298.4,8.8,D
43.85072,27.809,332.4,0.5,0.41,2018-10-04,1036,N,VIIRS,n,1.0NRT,299.4,5.2,D
43.7802,27.12659,334.4,0.54,0.42,2018-10-04,1036,N,VIIRS,n,1.0NRT,296.4,3.6,D
43.39917,25.10661,328.5,0.45,0.47,2018-10-04,1036,N,VIIRS,n,1.0NRT,296.2,3.8,D
43.39795,25.10129,336.1,0.45,0.47,2018-10-04,1036,N,VIIRS,n,1.0NRT,296.1,3.8,D
43.20189,24.20247,331.7,0.5,0.49,2018-10-04,1036,N,VIIRS,n,1.0NRT,292.3,4.4,D
43.20276,24.19972,329.5,0.5,0.49,2018-10-04,1036,N,VIIRS,n,1.0NRT,291.6,3.5,D
43.23742,24.14491,330,0.5,0.49,2018-10-04,1036,N,VIIRS,n,1.0NRT,295.5,3,D
43.95351,27.15345,346.6,0.53,0.42,2018-10-04,1036,N,VIIRS,n,1.0NRT,301.4,8.8,D
43.95725,27.15195,326.8,0.53,0.42,2018-10-04,1036,N,VIIRS,n,1.0NRT,297.7,3.9,D
43.68225,25.86997,338.9,0.41,0.45,2018-10-04,1036,N,VIIRS,n,1.0NRT,284.4,5.1,D
43.68116,25.86507,342.7,0.41,0.45,2018-10-04,1036,N,VIIRS,n,1.0NRT,284.8,4.4,D
43.29079,24.12746,329.9,0.5,0.49,2018-10-04,1036,N,VIIRS,n,1.0NRT,295.9,3.3,D
43.29668,24.13209,340.2,0.5,0.49,2018-10-04,1036,N,VIIRS,n,1.0NRT,294.1,8.7,D
43.29382,24.13132,343.5,0.5,0.49,2018-10-04,1036,N,VIIRS,n,1.0NRT,295.1,8.2,D
44.0692,27.07738,343.1,0.53,0.42,2018-10-04,1036,N,VIIRS,n,1.0NRT,296.7,6,D
44.06625,27.07808,328.8,0.53,0.42,2018-10-04,1036,N,VIIRS,n,1.0NRT,297.6,4.3,D
44.07001,27.0766,340.1,0.53,0.42,2018-10-04,1036,N,VIIRS,n,1.0NRT,296.1,4.3,D
43.95443,26.42546,332.2,0.57,0.43,2018-10-04,1036,N,VIIRS,n,1.0NRT,296.2,5.6,D
43.46328,24.13187,346,0.49,0.49,2018-10-04,1036,N,VIIRS,n,1.0NRT,297.8,12.1,D
43.46761,24.13,342.5,0.49,0.49,2018-10-04,1036,N,VIIRS,n,1.0NRT,295.2,6.5,D
43.46619,24.12411,346.5,0.49,0.49,2018-10-04,1036,N,VIIRS,n,1.0NRT,296.2,21.7,D
43.46478,24.11823,346.1,0.49,0.49,2018-10-04,1036,N,VIIRS,n,1.0NRT,299.1,21.7,D
43.46909,24.1163,367,0.49,0.49,2018-10-04,1036,N,VIIRS,h,1.0NRT,304.9,21.7,D
43.46767,24.11041,346.6,0.49,0.49,2018-10-04,1036,N,VIIRS,n,1.0NRT,298,7.8,D
44.01169,26.47659,350.4,0.56,0.43,2018-10-04,1036,N,VIIRS,n,1.0NRT,297.7,8.7,D
43.54438,24.37194,326.9,0.48,0.48,2018-10-04,1036,N,VIIRS,l,1.0NRT,297.1,4.3,D
43.4621,23.76398,328.2,0.51,0.49,2018-10-04,1036,N,VIIRS,n,1.0NRT,294.6,2.4,D
43.60968,24.35228,327.6,0.48,0.48,2018-10-04,1036,N,VIIRS,n,1.0NRT,296.1,2.7,D
43.60889,24.28988,327.2,0.48,0.48,2018-10-04,1036,N,VIIRS,n,1.0NRT,296.3,2.7,D
43.42421,23.49101,337,0.53,0.5,2018-10-04,1036,N,VIIRS,n,1.0NRT,293.9,13.1,D
43.4227,23.48489,356.8,0.53,0.5,2018-10-04,1036,N,VIIRS,n,1.0NRT,300.2,13.7,D
43.59537,24.17411,339.2,0.49,0.48,2018-10-04,1036,N,VIIRS,n,1.0NRT,297.2,2.5,D
43.42713,23.48285,330.6,0.53,0.5,2018-10-04,1036,N,VIIRS,n,1.0NRT,296.2,13.7,D
43.42561,23.4767,343.1,0.53,0.5,2018-10-04,1036,N,VIIRS,n,1.0NRT,296.2,13.7,D
43.43005,23.47463,333.8,0.53,0.5,2018-10-04,1036,N,VIIRS,n,1.0NRT,294.9,6,D
43.42694,23.46206,331.9,0.53,0.5,2018-10-04,1036,N,VIIRS,n,1.0NRT,295.5,5.2,D
43.42368,23.44888,338.1,0.53,0.5,2018-10-04,1036,N,VIIRS,n,1.0NRT,293.8,6.9,D
43.68193,24.43932,336.7,0.47,0.48,2018-10-04,1036,N,VIIRS,n,1.0NRT,295.3,5.1,D
43.68059,24.43366,338.2,0.47,0.48,2018-10-04,1036,N,VIIRS,n,1.0NRT,297.6,5.1,D
43.68483,24.4318,340.8,0.47,0.48,2018-10-04,1036,N,VIIRS,n,1.0NRT,299.3,5.1,D
43.62173,24.04522,352.2,0.49,0.49,2018-10-04,1036,N,VIIRS,n,1.0NRT,305.3,33.1,D
43.62435,24.04822,341.3,0.49,0.49,2018-10-04,1036,N,VIIRS,n,1.0NRT,294.4,37.8,D
43.62291,24.04232,346,0.49,0.49,2018-10-04,1036,N,VIIRS,n,1.0NRT,307.9,37.8,D
43.76715,24.6031,326.3,0.46,0.47,2018-10-04,1036,N,VIIRS,n,1.0NRT,294.4,2.1,D
43.63153,24.03842,329,0.49,0.49,2018-10-04,1036,N,VIIRS,n,1.0NRT,295.6,3.4,D
43.75985,24.39567,332.5,0.47,0.48,2018-10-04,1036,N,VIIRS,n,1.0NRT,297.9,2.7,D
43.56034,23.50916,340.3,0.52,0.5,2018-10-04,1036,N,VIIRS,n,1.0NRT,297.8,4.8,D
43.56476,23.5071,329.4,0.52,0.5,2018-10-04,1036,N,VIIRS,n,1.0NRT,295.4,4.8,D
43.56425,23.44481,334.9,0.53,0.5,2018-10-04,1036,N,VIIRS,n,1.0NRT,297.5,4.6,D
43.56753,23.44164,333.4,0.53,0.5,2018-10-04,1036,N,VIIRS,n,1.0NRT,297.5,4,D
43.73919,24.07714,333.2,0.49,0.48,2018-10-04,1036,N,VIIRS,n,1.0NRT,295.8,4.4,D
43.76054,24.10635,327.1,0.48,0.48,2018-10-04,1036,N,VIIRS,n,1.0NRT,296.1,3.2,D
43.65673,23.62239,329.5,0.51,0.5,2018-10-04,1036,N,VIIRS,n,1.0NRT,294.7,6,D
43.65218,23.60394,342.6,0.51,0.5,2018-10-04,1036,N,VIIRS,n,1.0NRT,296,9.5,D
43.60894,23.42942,327.4,0.53,0.5,2018-10-04,1036,N,VIIRS,n,1.0NRT,295.6,2.1,D
43.65656,23.6019,338.5,0.51,0.5,2018-10-04,1036,N,VIIRS,n,1.0NRT,295.3,7.7,D
43.62916,23.27114,335.6,0.53,0.5,2018-10-04,1036,N,VIIRS,n,1.0NRT,296.4,6.5,D
43.62758,23.26475,336,0.53,0.5,2018-10-04,1036,N,VIIRS,n,1.0NRT,296.8,6.5,D
43.61172,23.20064,340.6,0.54,0.51,2018-10-04,1036,N,VIIRS,n,1.0NRT,296.3,14.4,D
43.63465,23.23292,328.8,0.54,0.51,2018-10-04,1036,N,VIIRS,n,1.0NRT,296.1,2.8,D
43.64963,23.2331,342.9,0.54,0.51,2018-10-04,1036,N,VIIRS,n,1.0NRT,297.2,5.2,D
43.64744,23.23399,343.3,0.54,0.5,2018-10-04,1036,N,VIIRS,n,1.0NRT,297.7,6.9,D
43.71749,23.21538,341.1,0.53,0.5,2018-10-04,1036,N,VIIRS,n,1.0NRT,296.3,5.8,D
43.72195,23.21332,367,0.53,0.5,2018-10-04,1036,N,VIIRS,h,1.0NRT,298,19.2,D
43.72036,23.2069,340.9,0.54,0.5,2018-10-04,1036,N,VIIRS,n,1.0NRT,296.5,9.1,D
44.0512,22.88969,334.6,0.54,0.51,2018-10-04,1036,N,VIIRS,n,1.0NRT,294.6,6.7,D
44.02597,22.70975,341.6,0.55,0.51,2018-10-04,1036,N,VIIRS,n,1.0NRT,294.3,5.9,D
44.10837,22.76823,353.9,0.55,0.51,2018-10-04,1036,N,VIIRS,n,1.0NRT,299.4,26.3,D
44.11285,22.766,328.3,0.55,0.51,2018-10-04,1036,N,VIIRS,n,1.0NRT,292.9,4.3,D
42.12958,24.8984,367,0.6,0.71,2018-10-04,1218,N,VIIRS,h,1.0NRT,298.7,12.9,D
42.13373,24.89787,367,0.6,0.71,2018-10-04,1218,N,VIIRS,h,1.0NRT,298.8,16.9,D
42.44377,26.42613,339.6,0.72,0.75,2018-10-04,1218,N,VIIRS,n,1.0NRT,297,7.8,D
42.4396,26.4292,338.2,0.72,0.75,2018-10-04,1218,N,VIIRS,n,1.0NRT,295.8,7.3,D
42.43964,26.42001,329.1,0.72,0.75,2018-10-04,1218,N,VIIRS,n,1.0NRT,295.3,4,D
43.41,24.19805,337.2,0.56,0.69,2018-10-04,1218,N,VIIRS,n,1.0NRT,291.2,4.5,D
43.42879,23.47635,331.2,0.52,0.67,2018-10-04,1218,N,VIIRS,n,1.0NRT,295.1,5.9,D
43.45874,24.0315,330,0.55,0.68,2018-10-04,1218,N,VIIRS,n,1.0NRT,290.8,5.3,D
43.45943,24.02856,347.7,0.55,0.68,2018-10-04,1218,N,VIIRS,n,1.0NRT,292.2,6,D
43.55813,25.62353,349.3,0.66,0.73,2018-10-04,1218,N,VIIRS,n,1.0NRT,289.3,9.9,D
43.55807,25.62414,354,0.66,0.73,2018-10-04,1218,N,VIIRS,n,1.0NRT,288.4,12,D
43.61181,23.51614,337.3,0.52,0.67,2018-10-04,1218,N,VIIRS,n,1.0NRT,290.4,5,D
43.61806,23.5157,339.9,0.52,0.67,2018-10-04,1218,N,VIIRS,n,1.0NRT,290.2,5,D
43.61137,23.2,333.2,0.5,0.66,2018-10-04,1218,N,VIIRS,n,1.0NRT,293.9,3.4,D
43.61493,23.51309,367,0.52,0.67,2018-10-04,1218,N,VIIRS,h,1.0NRT,292.9,9.6,D
43.62143,24.04361,352,0.55,0.68,2018-10-04,1218,N,VIIRS,n,1.0NRT,288.6,16.5,D
43.62135,24.03647,345.8,0.55,0.68,2018-10-04,1218,N,VIIRS,n,1.0NRT,287.2,9.2,D
43.67942,24.06715,351.5,0.55,0.68,2018-10-04,1218,N,VIIRS,n,1.0NRT,289.3,7,D
43.67569,23.41225,335,0.51,0.66,2018-10-04,1218,N,VIIRS,n,1.0NRT,292,7.1,D
43.7193,24.16767,355.5,0.56,0.69,2018-10-04,1218,N,VIIRS,n,1.0NRT,289.9,8.9,D
43.75351,23.02155,367,0.49,0.65,2018-10-04,1218,N,VIIRS,h,1.0NRT,298.8,18.9,D
43.75338,23.01511,367,0.49,0.65,2018-10-04,1218,N,VIIRS,h,1.0NRT,295.4,18.9,D
43.81105,23.78606,344.4,0.54,0.68,2018-10-04,1218,N,VIIRS,n,1.0NRT,293.1,9.4,D
43.81094,23.77914,355.4,0.54,0.68,2018-10-04,1218,N,VIIRS,n,1.0NRT,295,9.5,D
43.81739,23.78596,341,0.54,0.68,2018-10-04,1218,N,VIIRS,n,1.0NRT,292.9,9.4,D
43.81727,23.77904,340.5,0.54,0.68,2018-10-04,1218,N,VIIRS,n,1.0NRT,293.3,9.5,D
43.86488,22.82065,339.3,0.48,0.65,2018-10-04,1218,N,VIIRS,n,1.0NRT,291.2,3.8,D
43.95314,26.48257,367,0.73,0.76,2018-10-04,1218,N,VIIRS,h,1.0NRT,294.3,19.4,D
43.98969,26.2879,338.4,0.71,0.75,2018-10-04,1218,N,VIIRS,n,1.0NRT,292.4,5.6,D
43.9559,26.48431,367,0.73,0.76,2018-10-04,1218,N,VIIRS,h,1.0NRT,292.1,20.2,D
43.98627,26.2889,343.6,0.71,0.75,2018-10-04,1218,N,VIIRS,n,1.0NRT,292.8,7.7,D
44.04957,22.89005,346.1,0.49,0.65,2018-10-04,1218,N,VIIRS,n,1.0NRT,295,7.5,D
44.04941,22.88693,346.6,0.49,0.65,2018-10-04,1218,N,VIIRS,n,1.0NRT,294.2,4,D
44.10744,22.76429,336.9,0.48,0.65,2018-10-04,1218,N,VIIRS,n,1.0NRT,291,3.5,D
43.81992,23.32287,299.3,0.41,0.37,2018-10-05,0036,N,VIIRS,n,1.0NRT,277.8,0.8,N
43.85959,22.82323,326,0.4,0.37,2018-10-05,0036,N,VIIRS,n,1.0NRT,281.6,2.2,N
43.86047,22.81825,304.9,0.4,0.37,2018-10-05,0036,N,VIIRS,n,1.0NRT,279.4,1.5,N
43.66016,23.59535,299.6,0.42,0.38,2018-10-05,0036,N,VIIRS,n,1.0NRT,275.4,0.7,N
43.28233,23.46477,296.1,0.42,0.38,2018-10-05,0036,N,VIIRS,n,1.0NRT,278.9,0.7,N
43.08631,24.17114,295.9,0.44,0.39,2018-10-05,0036,N,VIIRS,n,1.0NRT,278.2,0.8,N
42.71515,24.17029,328.6,0.45,0.39,2018-10-05,0036,N,VIIRS,n,1.0NRT,281.9,5.8,N
42.71412,24.17564,326.8,0.45,0.39,2018-10-05,0036,N,VIIRS,n,1.0NRT,276.7,3.2,N
42.19055,26.18854,331.3,0.36,0.57,2018-10-05,1018,N,VIIRS,n,1.0NRT,296.8,2.8,D
42.19664,26.19009,325.9,0.36,0.57,2018-10-05,1018,N,VIIRS,n,1.0NRT,295,1.5,D
42.24936,25.19142,343.8,0.4,0.6,2018-10-05,1018,N,VIIRS,n,1.0NRT,298.6,4.2,D
42.17538,24.6414,333.4,0.42,0.61,2018-10-05,1018,N,VIIRS,n,1.0NRT,292.6,3.8,D
42.71444,24.17003,332.1,0.43,0.62,2018-10-05,1018,N,VIIRS,n,1.0NRT,294.7,5.9,D
43.49384,26.84846,339.9,0.61,0.54,2018-10-05,1018,N,VIIRS,n,1.0NRT,296.3,7.3,D
43.76948,26.80837,339.6,0.6,0.53,2018-10-05,1018,N,VIIRS,n,1.0NRT,298.4,17.4,D
43.4949,25.43601,337.8,0.36,0.57,2018-10-05,1018,N,VIIRS,n,1.0NRT,296.2,20.6,D
43.49376,25.43192,354.5,0.36,0.57,2018-10-05,1018,N,VIIRS,n,1.0NRT,307.6,13.8,D
43.4988,25.42949,367,0.36,0.57,2018-10-05,1018,N,VIIRS,h,1.0NRT,297.1,13.8,D
43.50987,25.42821,354,0.36,0.57,2018-10-05,1018,N,VIIRS,n,1.0NRT,295.1,8.1,D
43.50872,25.42408,339.7,0.36,0.57,2018-10-05,1018,N,VIIRS,n,1.0NRT,294.7,4.7,D
43.24585,24.2632,336.3,0.41,0.61,2018-10-05,1018,N,VIIRS,n,1.0NRT,294.6,3.6,D
43.24112,24.1403,367,0.42,0.61,2018-10-05,1018,N,VIIRS,h,1.0NRT,298.6,13.4,D
43.23843,24.13867,367,0.42,0.61,2018-10-05,1018,N,VIIRS,h,1.0NRT,298,10,D
43.23981,24.14339,337.1,0.41,0.61,2018-10-05,1018,N,VIIRS,n,1.0NRT,296.3,5.6,D
43.27398,24.23933,337.4,0.41,0.61,2018-10-05,1018,N,VIIRS,n,1.0NRT,294.8,4.7,D
43.24505,24.14033,325.4,0.41,0.61,2018-10-05,1018,N,VIIRS,n,1.0NRT,293.7,5.6,D
43.37023,24.3622,367,0.4,0.6,2018-10-05,1018,N,VIIRS,h,1.0NRT,300.1,14.9,D
43.36889,24.35754,355.9,0.4,0.6,2018-10-05,1018,N,VIIRS,n,1.0NRT,297.9,9.6,D
43.3816,24.09268,355.3,0.41,0.61,2018-10-05,1018,N,VIIRS,n,1.0NRT,297.3,7.2,D
43.38021,24.0879,329.6,0.41,0.61,2018-10-05,1018,N,VIIRS,n,1.0NRT,296.6,4.3,D
43.26545,23.48065,325,0.44,0.63,2018-10-05,1018,N,VIIRS,n,1.0NRT,291.2,2.7,D
43.56393,24.15924,328.2,0.41,0.6,2018-10-05,1018,N,VIIRS,n,1.0NRT,299.2,2,D
43.45763,23.7637,328.9,0.43,0.62,2018-10-05,1018,N,VIIRS,n,1.0NRT,293.2,1.4,D
43.59454,24.16641,330.5,0.4,0.6,2018-10-05,1018,N,VIIRS,n,1.0NRT,299.5,2,D
43.59983,24.16373,336.4,0.4,0.6,2018-10-05,1018,N,VIIRS,n,1.0NRT,298.4,2.5,D
43.71465,24.24768,341,0.4,0.6,2018-10-05,1018,N,VIIRS,n,1.0NRT,294.1,5.2,D
43.71509,24.24939,348.7,0.4,0.6,2018-10-05,1018,N,VIIRS,n,1.0NRT,296.1,3.9,D
43.74446,24.18418,367,0.4,0.6,2018-10-05,1018,N,VIIRS,h,1.0NRT,300.5,14.4,D
43.69547,23.95217,331.8,0.41,0.61,2018-10-05,1018,N,VIIRS,n,1.0NRT,296.1,3.7,D
43.69125,23.93764,327.8,0.41,0.61,2018-10-05,1018,N,VIIRS,n,1.0NRT,296.7,1.4,D
43.6951,23.92984,367,0.41,0.61,2018-10-05,1018,N,VIIRS,h,1.0NRT,296.1,6.2,D
43.69651,23.9347,348.2,0.41,0.61,2018-10-05,1018,N,VIIRS,n,1.0NRT,298.8,6.2,D
43.65769,23.45672,327.5,0.43,0.62,2018-10-05,1018,N,VIIRS,l,1.0NRT,298,4.7,D
43.65617,23.4516,350.3,0.43,0.62,2018-10-05,1018,N,VIIRS,n,1.0NRT,297.1,4.7,D
43.80823,23.84355,333.9,0.41,0.61,2018-10-05,1018,N,VIIRS,n,1.0NRT,299.3,5,D
42.19568,26.19313,327.7,0.4,0.6,2018-10-05,1200,N,VIIRS,n,1.0NRT,296,3.3,D
42.19548,26.18822,347.4,0.4,0.6,2018-10-05,1200,N,VIIRS,n,1.0NRT,297.2,3.3,D
42.14062,24.85495,340.4,0.34,0.56,2018-10-05,1200,N,VIIRS,n,1.0NRT,296.6,3.6,D
42.17649,24.64579,328.6,0.33,0.55,2018-10-05,1200,N,VIIRS,n,1.0NRT,294.3,2.2,D
42.27073,24.83069,325.5,0.34,0.56,2018-10-05,1200,N,VIIRS,n,1.0NRT,294.2,1,D
42.71349,24.17104,348.2,0.32,0.54,2018-10-05,1200,N,VIIRS,n,1.0NRT,300.3,4.4,D
43.10693,23.84924,346.3,0.62,0.54,2018-10-05,1200,N,VIIRS,n,1.0NRT,296.6,9.3,D
43.10614,23.84823,347.6,0.62,0.54,2018-10-05,1200,N,VIIRS,n,1.0NRT,296.3,9.4,D
43.17933,23.80902,342.4,0.62,0.54,2018-10-05,1200,N,VIIRS,n,1.0NRT,303,47,D
